"FECHA","PERIODO","MES","MES_NOMBRE","SEMANA","DIA","DIA_NOMBRE","FESTIVO","FECHA_ESPECIAL"
2023-07-03,"2023","07","Julio","27","03","Lunes","Sí","No"
2023-07-04,"2023","07","Julio","27","04","Martes","No","No"
2023-07-05,"2023","07","Julio","27","05","Miércoles","No","No"
2023-07-06,"2023","07","Julio","27","06","Jueves","No","No"
2023-07-07,"2023","07","Julio","27","07","Viernes","No","No"
2023-07-08,"2023","07","Julio","27","08","Sábado","No","No"
2023-07-09,"2023","07","Julio","27","09","Domingo","No","No"
2023-07-10,"2023","07","Julio","28","10","Lunes","No","No"
2023-07-11,"2023","07","Julio","28","11","Martes","No","No"
2023-07-12,"2023","07","Julio","28","12","Miércoles","No","No"
2023-07-13,"2023","07","Julio","28","13","Jueves","No","No"
2023-07-14,"2023","07","Julio","28","14","Viernes","No","No"
2023-07-15,"2023","07","Julio","28","15","Sábado","No","No"
2023-07-16,"2023","07","Julio","28","16","Domingo","No","No"
2023-07-17,"2023","07","Julio","29","17","Lunes","No","No"
2023-07-18,"2023","07","Julio","29","18","Martes","No","No"
2023-07-19,"2023","07","Julio","29","19","Miércoles","No","No"
2023-07-20,"2023","07","Julio","29","20","Jueves","Sí","No"
2023-07-21,"2023","07","Julio","29","21","Viernes","No","No"
2023-07-22,"2023","07","Julio","29","22","Sábado","No","No"
2023-07-23,"2023","07","Julio","29","23","Domingo","No","No"
2023-07-24,"2023","07","Julio","30","24","Lunes","No","No"
2023-07-25,"2023","07","Julio","30","25","Martes","No","No"
2023-07-26,"2023","07","Julio","30","26","Miércoles","No","No"
2023-07-27,"2023","07","Julio","30","27","Jueves","No","No"
2023-07-28,"2023","07","Julio","30","28","Viernes","No","Feria  De  Flores"
2023-07-29,"2023","07","Julio","30","29","Sábado","No","Feria  De  Flores"
2023-07-30,"2023","07","Julio","30","30","Domingo","No","Feria  De  Flores"
2023-07-31,"2023","07","Julio","31","31","Lunes","No","Feria  De  Flores"
2023-08-01,"2023","08","Agosto","31","01","Martes","No","Feria  De  Flores"
2023-08-02,"2023","08","Agosto","31","02","Miércoles","No","Feria  De  Flores"
2023-08-03,"2023","08","Agosto","31","03","Jueves","No","Feria  De  Flores"
2023-08-04,"2023","08","Agosto","31","04","Viernes","No","Feria  De  Flores"
2023-08-05,"2023","08","Agosto","31","05","Sábado","No","Feria  De  Flores"
2023-08-06,"2023","08","Agosto","31","06","Domingo","No","Feria  De  Flores"
2023-08-07,"2023","08","Agosto","32","07","Lunes","Sí","No"
2023-08-08,"2023","08","Agosto","32","08","Martes","No","No"
2023-08-09,"2023","08","Agosto","32","09","Miércoles","No","No"
2023-08-10,"2023","08","Agosto","32","10","Jueves","No","No"
2023-08-11,"2023","08","Agosto","32","11","Viernes","No","No"
2023-08-12,"2023","08","Agosto","32","12","Sábado","No","No"
2023-08-13,"2023","08","Agosto","32","13","Domingo","No","No"
2023-08-14,"2023","08","Agosto","33","14","Lunes","No","No"
2023-08-15,"2023","08","Agosto","33","15","Martes","No","No"
2023-08-16,"2023","08","Agosto","33","16","Miércoles","No","No"
2023-08-17,"2023","08","Agosto","33","17","Jueves","No","No"
2023-08-18,"2023","08","Agosto","33","18","Viernes","No","Fiesta  Del  Tamarindo"
2023-08-19,"2023","08","Agosto","33","19","Sábado","No","Fiesta  Del  Tamarindo"
2023-08-20,"2023","08","Agosto","33","20","Domingo","No","Fiesta  Del  Tamarindo"
2023-08-21,"2023","08","Agosto","34","21","Lunes","Sí","No"
2023-08-22,"2023","08","Agosto","34","22","Martes","No","No"
2023-08-23,"2023","08","Agosto","34","23","Miércoles","No","No"
2023-08-24,"2023","08","Agosto","34","24","Jueves","No","No"
2023-08-25,"2023","08","Agosto","34","25","Viernes","No","No"
2023-08-26,"2023","08","Agosto","34","26","Sábado","No","No"
2023-08-27,"2023","08","Agosto","34","27","Domingo","No","No"
2023-08-28,"2023","08","Agosto","35","28","Lunes","No","No"
2023-08-29,"2023","08","Agosto","35","29","Martes","No","No"
2023-08-30,"2023","08","Agosto","35","30","Miércoles","No","No"
2023-08-31,"2023","08","Agosto","35","31","Jueves","No","No"
2023-09-01,"2023","09","Septiembre","35","01","Viernes","No","No"
2023-09-02,"2023","09","Septiembre","35","02","Sábado","No","No"
2023-09-03,"2023","09","Septiembre","35","03","Domingo","No","Maraton  De  Las  Flores"
2023-09-04,"2023","09","Septiembre","36","04","Lunes","No","No"
2023-09-05,"2023","09","Septiembre","36","05","Martes","No","No"
2023-09-06,"2023","09","Septiembre","36","06","Miércoles","No","No"
2023-09-07,"2023","09","Septiembre","36","07","Jueves","No","No"
2023-09-08,"2023","09","Septiembre","36","08","Viernes","No","No"
2023-09-09,"2023","09","Septiembre","36","09","Sábado","No","No"
2023-09-10,"2023","09","Septiembre","36","10","Domingo","No","No"
2023-09-11,"2023","09","Septiembre","37","11","Lunes","No","No"
2023-09-12,"2023","09","Septiembre","37","12","Martes","No","No"
2023-09-13,"2023","09","Septiembre","37","13","Miércoles","No","No"
2023-09-14,"2023","09","Septiembre","37","14","Jueves","No","No"
2023-09-15,"2023","09","Septiembre","37","15","Viernes","No","No"
2023-09-16,"2023","09","Septiembre","37","16","Sábado","No","No"
2023-09-17,"2023","09","Septiembre","37","17","Domingo","No","No"
2023-09-18,"2023","09","Septiembre","38","18","Lunes","No","No"
2023-09-19,"2023","09","Septiembre","38","19","Martes","No","No"
2023-09-20,"2023","09","Septiembre","38","20","Miércoles","No","No"
2023-09-21,"2023","09","Septiembre","38","21","Jueves","No","No"
2023-09-22,"2023","09","Septiembre","38","22","Viernes","No","No"
2023-09-23,"2023","09","Septiembre","38","23","Sábado","No","No"
2023-09-24,"2023","09","Septiembre","38","24","Domingo","No","No"
2023-09-25,"2023","09","Septiembre","39","25","Lunes","No","No"
2023-09-26,"2023","09","Septiembre","39","26","Martes","No","No"
2023-09-27,"2023","09","Septiembre","39","27","Miércoles","No","No"
2023-09-28,"2023","09","Septiembre","39","28","Jueves","No","No"
2023-09-29,"2023","09","Septiembre","39","29","Viernes","No","No"
2023-09-30,"2023","09","Septiembre","39","30","Sábado","No","No"
2023-10-01,"2023","10","Octubre","39","01","Domingo","No","No"
2023-10-02,"2023","10","Octubre","40","02","Lunes","No","No"
2023-10-03,"2023","10","Octubre","40","03","Martes","No","No"
2023-10-04,"2023","10","Octubre","40","04","Miércoles","No","No"
2023-10-05,"2023","10","Octubre","40","05","Jueves","No","No"
2023-10-06,"2023","10","Octubre","40","06","Viernes","No","No"
2023-10-07,"2023","10","Octubre","40","07","Sábado","No","No"
2023-10-08,"2023","10","Octubre","40","08","Domingo","No","No"
2023-10-09,"2023","10","Octubre","41","09","Lunes","No","No"
2023-10-10,"2023","10","Octubre","41","10","Martes","No","No"
2023-10-11,"2023","10","Octubre","41","11","Miércoles","No","No"
2023-10-12,"2023","10","Octubre","41","12","Jueves","No","No"
2023-10-13,"2023","10","Octubre","41","13","Viernes","No","Fiesta  De  Los  Zocalos"
2023-10-14,"2023","10","Octubre","41","14","Sábado","No","Fiesta  De  Los  Zocalos"
2023-10-15,"2023","10","Octubre","41","15","Domingo","No","Fiesta  De  Los  Zocalos"
2023-10-16,"2023","10","Octubre","42","16","Lunes","Sí","Fiesta  De  Los  Zocalos"
2023-10-17,"2023","10","Octubre","42","17","Martes","No","No"
2023-10-18,"2023","10","Octubre","42","18","Miércoles","No","No"
2023-10-19,"2023","10","Octubre","42","19","Jueves","No","No"
2023-10-20,"2023","10","Octubre","42","20","Viernes","No","No"
2023-10-21,"2023","10","Octubre","42","21","Sábado","No","No"
2023-10-22,"2023","10","Octubre","42","22","Domingo","No","No"
2023-10-23,"2023","10","Octubre","43","23","Lunes","No","No"
2023-10-24,"2023","10","Octubre","43","24","Martes","No","No"
2023-10-25,"2023","10","Octubre","43","25","Miércoles","No","No"
2023-10-26,"2023","10","Octubre","43","26","Jueves","No","No"
2023-10-27,"2023","10","Octubre","43","27","Viernes","No","No"
2023-10-28,"2023","10","Octubre","43","28","Sábado","No","No"
2023-10-29,"2023","10","Octubre","43","29","Domingo","No","No"
2023-10-30,"2023","10","Octubre","44","30","Lunes","No","No"
2023-10-31,"2023","10","Octubre","44","31","Martes","No","Halloween"
2023-11-01,"2023","11","Noviembre","44","01","Miércoles","No","No"
2023-11-02,"2023","11","Noviembre","44","02","Jueves","No","No"
2023-11-03,"2023","11","Noviembre","44","03","Viernes","No","No"
2023-11-04,"2023","11","Noviembre","44","04","Sábado","No","No"
2023-11-05,"2023","11","Noviembre","44","05","Domingo","No","No"
2023-11-06,"2023","11","Noviembre","45","06","Lunes","Sí","No"
2023-11-07,"2023","11","Noviembre","45","07","Martes","No","No"
2023-11-08,"2023","11","Noviembre","45","08","Miércoles","No","No"
2023-11-09,"2023","11","Noviembre","45","09","Jueves","No","No"
2023-11-10,"2023","11","Noviembre","45","10","Viernes","No","No"
2023-11-11,"2023","11","Noviembre","45","11","Sábado","No","No"
2023-11-12,"2023","11","Noviembre","45","12","Domingo","No","No"
2023-11-13,"2023","11","Noviembre","46","13","Lunes","Sí","No"
2023-11-14,"2023","11","Noviembre","46","14","Martes","No","No"
2023-11-15,"2023","11","Noviembre","46","15","Miércoles","No","No"
2023-11-16,"2023","11","Noviembre","46","16","Jueves","No","No"
2023-11-17,"2023","11","Noviembre","46","17","Viernes","No","No"
2023-11-18,"2023","11","Noviembre","46","18","Sábado","No","No"
2023-11-19,"2023","11","Noviembre","46","19","Domingo","No","No"
2023-11-20,"2023","11","Noviembre","47","20","Lunes","No","No"
2023-11-21,"2023","11","Noviembre","47","21","Martes","No","No"
2023-11-22,"2023","11","Noviembre","47","22","Miércoles","No","No"
2023-11-23,"2023","11","Noviembre","47","23","Jueves","No","No"
2023-11-24,"2023","11","Noviembre","47","24","Viernes","No","No"
2023-11-25,"2023","11","Noviembre","47","25","Sábado","No","No"
2023-11-26,"2023","11","Noviembre","47","26","Domingo","No","No"
2023-11-27,"2023","11","Noviembre","48","27","Lunes","No","No"
2023-11-28,"2023","11","Noviembre","48","28","Martes","No","No"
2023-11-29,"2023","11","Noviembre","48","29","Miércoles","No","No"
2023-11-30,"2023","11","Noviembre","48","30","Jueves","No","No"
2023-12-01,"2023","12","Diciembre","48","01","Viernes","No","No"
2023-12-02,"2023","12","Diciembre","48","02","Sábado","No","No"
2023-12-03,"2023","12","Diciembre","48","03","Domingo","No","No"
2023-12-04,"2023","12","Diciembre","49","04","Lunes","No","No"
2023-12-05,"2023","12","Diciembre","49","05","Martes","No","No"
2023-12-06,"2023","12","Diciembre","49","06","Miércoles","No","No"
2023-12-07,"2023","12","Diciembre","49","07","Jueves","No","No"
2023-12-08,"2023","12","Diciembre","49","08","Viernes","Sí","No"
2023-12-09,"2023","12","Diciembre","49","09","Sábado","No","No"
2023-12-10,"2023","12","Diciembre","49","10","Domingo","No","No"
2023-12-11,"2023","12","Diciembre","50","11","Lunes","No","No"
2023-12-12,"2023","12","Diciembre","50","12","Martes","No","No"
2023-12-13,"2023","12","Diciembre","50","13","Miércoles","No","No"
2023-12-14,"2023","12","Diciembre","50","14","Jueves","No","No"
2023-12-15,"2023","12","Diciembre","50","15","Viernes","No","No"
2023-12-16,"2023","12","Diciembre","50","16","Sábado","No","No"
2023-12-17,"2023","12","Diciembre","50","17","Domingo","No","No"
2023-12-18,"2023","12","Diciembre","51","18","Lunes","No","No"
2023-12-19,"2023","12","Diciembre","51","19","Martes","No","No"
2023-12-20,"2023","12","Diciembre","51","20","Miércoles","No","No"
2023-12-21,"2023","12","Diciembre","51","21","Jueves","No","No"
2023-12-22,"2023","12","Diciembre","51","22","Viernes","No","No"
2023-12-23,"2023","12","Diciembre","51","23","Sábado","No","No"
2023-12-24,"2023","12","Diciembre","51","24","Domingo","No","No"
2023-12-25,"2023","12","Diciembre","52","25","Lunes","Sí","Navidad"
2023-12-26,"2023","12","Diciembre","52","26","Martes","No","No"
2023-12-27,"2023","12","Diciembre","52","27","Miércoles","No","No"
2023-12-28,"2023","12","Diciembre","52","28","Jueves","No","No"
2023-12-29,"2023","12","Diciembre","52","29","Viernes","No","No"
2023-12-30,"2023","12","Diciembre","52","30","Sábado","No","No"
2023-12-31,"2023","12","Diciembre","52","31","Domingo","No","Fin  De  Anio"
2024-01-01,"2024","01","Enero","01","01","Lunes","No","No"
2024-01-02,"2024","01","Enero","01","02","Martes","No","No"
2024-01-03,"2024","01","Enero","01","03","Miércoles","No","No"
2024-01-04,"2024","01","Enero","01","04","Jueves","No","No"
